Order ID,Order Date,Ship Date,Ship Mode,Factory,State/Province,Region,Route_State,Route_Region,Shipping Lead Time,Delay Status,Shipping Speed Category,Sales,Units,Cost,Gross Profit,Dynamic Delay Status,Order Month,Order Year,Order Month Name
US-2024-156363-CHO-NUT-13000,2025-10-22,2025-10-27,Standard Class,Lot's O' Nuts,Pennsylvania,Atlantic,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic,5,On-Time,Slow,13.96,4,4.0,9.96,On-Time,2025-10,2025,Oct 2025
US-2024-130211-CHO-MIL-31000,2025-10-22,2025-10-22,Same Day,Wicked Choccy's,Oklahoma,Interior,Wicked Choccy's → Oklahoma,Wicked Choccy's → Interior,0,On-Time,Fastest,9.75,3,3.42,6.33,On-Time,2025-10,2025,Oct 2025
US-2024-127180-CHO-NUT-13000,2025-10-22,2025-10-25,First Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,3,On-Time,Fast,13.96,4,4.0,9.96,On-Time,2025-10,2025,Oct 2025
US-2024-127180-CHO-SCR-58000,2025-10-22,2025-10-25,First Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,3,On-Time,Fast,28.8,8,8.8,20.0,On-Time,2025-10,2025,Oct 2025
US-2024-156363-CHO-TRI-54000,2025-10-22,2025-10-29,Standard Class,Wicked Choccy's,Pennsylvania,Atlantic,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic,7,Delayed,Slow,18.75,5,6.5,12.25,Delayed,2025-10,2025,Oct 2025
US-2024-101581-CHO-SCR-58000,2025-10-22,2025-10-29,Standard Class,Lot's O' Nuts,Oregon,Pacific,Lot's O' Nuts → Oregon,Lot's O' Nuts → Pacific,7,Delayed,Slow,18.0,5,5.5,12.5,Delayed,2025-10,2025,Oct 2025
US-2023-151323-CHO-NUT-13000,2025-10-23,2025-10-29,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,6,Delayed,Slow,17.45,5,5.0,12.45,Delayed,2025-10,2025,Oct 2025
US-2023-165484-CHO-NUT-13000,2025-10-23,2025-10-29,Standard Class,Lot's O' Nuts,Illinois,Interior,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior,6,Delayed,Slow,24.43,7,7.0,17.43,Delayed,2025-10,2025,Oct 2025
US-2023-132661-CHO-NUT-13000,2025-10-23,2025-10-29,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,6,Delayed,Slow,34.9,10,10.0,24.9,Delayed,2025-10,2025,Oct 2025
US-2024-105389-CHO-TRI-54000,2025-10-23,2025-10-26,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,3,On-Time,Medium,18.75,5,6.5,12.25,On-Time,2025-10,2025,Oct 2025
US-2024-125451-CHO-FUD-51000,2025-10-23,2025-10-24,First Class,Lot's O' Nuts,Rhode Island,Atlantic,Lot's O' Nuts → Rhode Island,Lot's O' Nuts → Atlantic,1,On-Time,Fast,14.4,4,4.8,9.6,On-Time,2025-10,2025,Oct 2025
US-2024-139913-CHO-TRI-54000,2025-10-23,2025-10-28,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,5,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-10,2025,Oct 2025
US-2024-125451-CHO-FUD-51000,2025-10-23,2025-10-25,First Class,Lot's O' Nuts,Rhode Island,Atlantic,Lot's O' Nuts → Rhode Island,Lot's O' Nuts → Atlantic,2,On-Time,Fast,14.4,4,4.8,9.6,On-Time,2025-10,2025,Oct 2025
US-2024-139913-CHO-MIL-31000,2025-10-23,2025-10-28,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,5,On-Time,Slow,35.75,11,12.54,23.21,On-Time,2025-10,2025,Oct 2025
US-2024-125451-CHO-SCR-58000,2025-10-23,2025-10-26,First Class,Lot's O' Nuts,Rhode Island,Atlantic,Lot's O' Nuts → Rhode Island,Lot's O' Nuts → Atlantic,3,On-Time,Fast,7.2,2,2.2,5.0,On-Time,2025-10,2025,Oct 2025
US-2024-106068-CHO-NUT-13000,2025-10-23,2025-10-26,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,3,On-Time,Slow,3.49,1,1.0,2.49,On-Time,2025-10,2025,Oct 2025
US-2024-106068-CHO-SCR-58000,2025-10-23,2025-10-27,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,4,On-Time,Slow,3.6,1,1.1,2.5,On-Time,2025-10,2025,Oct 2025
US-2023-165484-CHO-MIL-31000,2025-10-23,2025-10-27,Standard Class,Wicked Choccy's,Illinois,Interior,Wicked Choccy's → Illinois,Wicked Choccy's → Interior,4,On-Time,Slow,9.75,3,3.42,6.33,On-Time,2025-10,2025,Oct 2025
US-2024-106068-CHO-FUD-51000,2025-10-23,2025-10-30,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,7,Delayed,Slow,14.4,4,4.8,9.6,Delayed,2025-10,2025,Oct 2025
US-2024-125451-CHO-TRI-54000,2025-10-23,2025-10-26,First Class,Wicked Choccy's,Rhode Island,Atlantic,Wicked Choccy's → Rhode Island,Wicked Choccy's → Atlantic,3,On-Time,Fast,30.0,8,10.4,19.6,On-Time,2025-10,2025,Oct 2025
US-2024-139913-CHO-SCR-58000,2025-10-23,2025-10-28,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,5,On-Time,Slow,18.0,5,5.5,12.5,On-Time,2025-10,2025,Oct 2025
US-2024-117079-CHO-TRI-54000,2025-10-23,2025-10-29,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,6,Delayed,Slow,11.25,3,3.9,7.35,Delayed,2025-10,2025,Oct 2025
US-2024-105389-CHO-MIL-31000,2025-10-23,2025-10-28,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,5,On-Time,Medium,9.75,3,3.42,6.33,On-Time,2025-10,2025,Oct 2025
US-2024-125451-CHO-NUT-13000,2025-10-23,2025-10-24,First Class,Lot's O' Nuts,Rhode Island,Atlantic,Lot's O' Nuts → Rhode Island,Lot's O' Nuts → Atlantic,1,On-Time,Fast,3.49,1,1.0,2.49,On-Time,2025-10,2025,Oct 2025
US-2024-125451-CHO-NUT-13000,2025-10-23,2025-10-26,First Class,Lot's O' Nuts,Rhode Island,Atlantic,Lot's O' Nuts → Rhode Island,Lot's O' Nuts → Atlantic,3,On-Time,Fast,10.47,3,3.0,7.47,On-Time,2025-10,2025,Oct 2025
US-2024-139913-OTH-LIC-15000,2025-10-23,2025-10-30,Standard Class,Secret Factory,New York,Atlantic,Secret Factory → New York,Secret Factory → Atlantic,7,Delayed,Slow,40.0,2,20.0,20.0,Delayed,2025-10,2025,Oct 2025
US-2024-105389-CHO-TRI-54000,2025-10-23,2025-10-27,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,4,On-Time,Medium,11.25,3,3.9,7.35,On-Time,2025-10,2025,Oct 2025
US-2024-106068-CHO-SCR-58000,2025-10-23,2025-10-27,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,4,On-Time,Slow,10.8,3,3.3,7.5,On-Time,2025-10,2025,Oct 2025
US-2024-141705-CHO-SCR-58000,2025-10-24,2025-10-27,First Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,3,On-Time,Fast,18.0,5,5.5,12.5,On-Time,2025-10,2025,Oct 2025
US-2023-121748-CHO-SCR-58000,2025-10-24,2025-10-26,Second Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,2,On-Time,Medium,14.4,4,4.4,10.0,On-Time,2025-10,2025,Oct 2025
US-2023-121748-CHO-NUT-13000,2025-10-24,2025-10-28,Second Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,4,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2025-10,2025,Oct 2025
US-2023-166275-CHO-FUD-51000,2025-10-24,2025-10-24,Same Day,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,0,On-Time,Fastest,3.6,1,1.2,2.4,On-Time,2025-10,2025,Oct 2025
US-2023-118311-CHO-TRI-54000,2025-10-24,2025-10-31,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,7,Delayed,Slow,18.75,5,6.5,12.25,Delayed,2025-10,2025,Oct 2025
US-2023-158925-CHO-TRI-54000,2025-10-24,2025-10-28,Standard Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,4,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-10,2025,Oct 2025
US-2024-144365-CHO-NUT-13000,2025-10-24,2025-10-31,Standard Class,Lot's O' Nuts,Mississippi,Gulf,Lot's O' Nuts → Mississippi,Lot's O' Nuts → Gulf,7,Delayed,Slow,13.96,4,4.0,9.96,Delayed,2025-10,2025,Oct 2025
US-2023-121020-CHO-FUD-51000,2025-10-24,2025-10-27,Standard Class,Lot's O' Nuts,Tennessee,Gulf,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Gulf,3,On-Time,Slow,10.8,3,3.6,7.2,On-Time,2025-10,2025,Oct 2025
US-2023-153318-CHO-NUT-13000,2025-10-25,2025-10-28,First Class,Lot's O' Nuts,Florida,Gulf,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf,3,On-Time,Fast,17.45,5,5.0,12.45,On-Time,2025-10,2025,Oct 2025
US-2024-115119-CHO-NUT-13000,2025-10-26,2025-11-02,Standard Class,Lot's O' Nuts,Pennsylvania,Atlantic,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic,7,Delayed,Slow,24.43,7,7.0,17.43,Delayed,2025-10,2025,Oct 2025
US-2024-155558-CHO-TRI-54000,2025-10-26,2025-10-29,Standard Class,Wicked Choccy's,Minnesota,Interior,Wicked Choccy's → Minnesota,Wicked Choccy's → Interior,3,On-Time,Slow,7.5,2,2.6,4.9,On-Time,2025-10,2025,Oct 2025
US-2024-110646-CHO-FUD-51000,2025-10-26,2025-11-02,Standard Class,Lot's O' Nuts,Pennsylvania,Atlantic,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic,7,Delayed,Slow,18.0,5,6.0,12.0,Delayed,2025-10,2025,Oct 2025
US-2024-102729-CHO-FUD-51000,2025-10-26,2025-11-01,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,6,Delayed,Slow,7.2,2,2.4,4.8,Delayed,2025-10,2025,Oct 2025
US-2024-155558-CHO-NUT-13000,2025-10-26,2025-11-01,Standard Class,Lot's O' Nuts,Minnesota,Interior,Lot's O' Nuts → Minnesota,Lot's O' Nuts → Interior,6,Delayed,Slow,3.49,1,1.0,2.49,Delayed,2025-10,2025,Oct 2025
US-2024-115119-CHO-NUT-13000,2025-10-26,2025-10-31,Standard Class,Lot's O' Nuts,Pennsylvania,Atlantic,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic,5,On-Time,Slow,3.49,1,1.0,2.49,On-Time,2025-10,2025,Oct 2025
US-2024-110646-CHO-NUT-13000,2025-10-26,2025-11-02,Standard Class,Lot's O' Nuts,Pennsylvania,Atlantic,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic,7,Delayed,Slow,17.45,5,5.0,12.45,Delayed,2025-10,2025,Oct 2025
US-2024-162173-CHO-FUD-51000,2025-10-26,2025-11-02,Standard Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,7,Delayed,Slow,25.2,7,8.4,16.8,Delayed,2025-10,2025,Oct 2025
US-2024-110646-CHO-TRI-54000,2025-10-26,2025-11-02,Standard Class,Wicked Choccy's,Pennsylvania,Atlantic,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic,7,Delayed,Slow,11.25,3,3.9,7.35,Delayed,2025-10,2025,Oct 2025
US-2024-162173-CHO-NUT-13000,2025-10-26,2025-10-30,Standard Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,4,On-Time,Slow,17.45,5,5.0,12.45,On-Time,2025-10,2025,Oct 2025
US-2024-151225-CHO-TRI-54000,2025-10-27,2025-10-28,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,1,On-Time,Fast,18.75,5,6.5,12.25,On-Time,2025-10,2025,Oct 2025
US-2024-130764-CHO-FUD-51000,2025-10-27,2025-10-30,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,3,On-Time,Fast,14.4,4,4.8,9.6,On-Time,2025-10,2025,Oct 2025
US-2024-130764-CHO-MIL-31000,2025-10-27,2025-10-28,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,1,On-Time,Fast,16.25,5,5.7,10.55,On-Time,2025-10,2025,Oct 2025
US-2024-151225-CHO-SCR-58000,2025-10-27,2025-10-29,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,2,On-Time,Fast,3.6,1,1.1,2.5,On-Time,2025-10,2025,Oct 2025
US-2024-110310-CHO-TRI-54000,2025-10-27,2025-10-30,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,3,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-10,2025,Oct 2025
US-2024-110373-CHO-NUT-13000,2025-10-27,2025-10-30,Second Class,Lot's O' Nuts,Illinois,Interior,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior,3,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2025-10,2025,Oct 2025
US-2023-116596-CHO-NUT-13000,2025-10-27,2025-10-31,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,4,On-Time,Slow,48.86,14,14.0,34.86,On-Time,2025-10,2025,Oct 2025
US-2023-120873-CHO-SCR-58000,2025-10-27,2025-10-30,Second Class,Lot's O' Nuts,Virginia,Gulf,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf,3,On-Time,Medium,3.6,1,1.1,2.5,On-Time,2025-10,2025,Oct 2025
US-2023-156811-OTH-KAZ-38000,2025-10-27,2025-11-03,Standard Class,The Other Factory,California,Pacific,The Other Factory → California,The Other Factory → Pacific,7,Delayed,Slow,13.0,4,12.0,1.0,Delayed,2025-10,2025,Oct 2025
US-2023-156811-CHO-FUD-51000,2025-10-27,2025-11-02,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,6,Delayed,Slow,10.8,3,3.6,7.2,Delayed,2025-10,2025,Oct 2025
US-2023-152632-CHO-NUT-13000,2025-10-27,2025-10-31,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,4,On-Time,Slow,10.47,3,3.0,7.47,On-Time,2025-10,2025,Oct 2025
US-2023-117387-CHO-SCR-58000,2025-10-27,2025-11-03,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,7,Delayed,Slow,14.4,4,4.4,10.0,Delayed,2025-10,2025,Oct 2025
US-2024-110373-CHO-NUT-13000,2025-10-27,2025-10-30,Second Class,Lot's O' Nuts,Illinois,Interior,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior,3,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2025-10,2025,Oct 2025
US-2023-116596-CHO-TRI-54000,2025-10-27,2025-11-01,Standard Class,Wicked Choccy's,New York,Atlantic,Wicked Choccy's → New York,Wicked Choccy's → Atlantic,5,On-Time,Slow,7.5,2,2.6,4.9,On-Time,2025-10,2025,Oct 2025
US-2024-110310-CHO-FUD-51000,2025-10-27,2025-10-30,Standard Class,Lot's O' Nuts,Florida,Gulf,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf,3,On-Time,Slow,25.2,7,8.4,16.8,On-Time,2025-10,2025,Oct 2025
US-2024-127922-CHO-NUT-13000,2025-10-27,2025-10-31,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,4,On-Time,Slow,6.98,2,2.0,4.98,On-Time,2025-10,2025,Oct 2025
US-2024-134880-CHO-MIL-31000,2025-10-27,2025-11-01,Standard Class,Wicked Choccy's,Arizona,Pacific,Wicked Choccy's → Arizona,Wicked Choccy's → Pacific,5,On-Time,Slow,3.25,1,1.14,2.11,On-Time,2025-10,2025,Oct 2025
US-2024-110310-CHO-TRI-54000,2025-10-27,2025-11-01,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,5,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-10,2025,Oct 2025
US-2023-116596-CHO-SCR-58000,2025-10-27,2025-11-03,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,7,Delayed,Slow,7.2,2,2.2,5.0,Delayed,2025-10,2025,Oct 2025
US-2023-116596-CHO-NUT-13000,2025-10-27,2025-10-31,Standard Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,4,On-Time,Slow,24.43,7,7.0,17.43,On-Time,2025-10,2025,Oct 2025
US-2024-127922-CHO-NUT-13000,2025-10-27,2025-11-03,Standard Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,7,Delayed,Slow,6.98,2,2.0,4.98,Delayed,2025-10,2025,Oct 2025
US-2024-111262-CHO-MIL-31000,2025-10-28,2025-11-02,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,5,On-Time,Medium,9.75,3,3.42,6.33,On-Time,2025-10,2025,Oct 2025
US-2023-134775-CHO-NUT-13000,2025-10-28,2025-10-30,First Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,2,On-Time,Fast,10.47,3,3.0,7.47,On-Time,2025-10,2025,Oct 2025
US-2024-139353-CHO-MIL-31000,2025-10-28,2025-11-01,Second Class,Wicked Choccy's,North Carolina,Gulf,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf,4,On-Time,Medium,9.75,3,3.42,6.33,On-Time,2025-10,2025,Oct 2025
US-2024-118367-CHO-SCR-58000,2025-10-28,2025-11-01,Second Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,4,On-Time,Medium,7.2,2,2.2,5.0,On-Time,2025-10,2025,Oct 2025
US-2024-160661-CHO-FUD-51000,2025-10-28,2025-11-01,Standard Class,Lot's O' Nuts,Massachusetts,Atlantic,Lot's O' Nuts → Massachusetts,Lot's O' Nuts → Atlantic,4,On-Time,Slow,10.8,3,3.6,7.2,On-Time,2025-10,2025,Oct 2025
US-2024-139353-CHO-FUD-51000,2025-10-28,2025-11-01,Second Class,Lot's O' Nuts,North Carolina,Gulf,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf,4,On-Time,Medium,10.8,3,3.6,7.2,On-Time,2025-10,2025,Oct 2025
US-2024-139353-CHO-MIL-31000,2025-10-28,2025-10-31,Second Class,Wicked Choccy's,North Carolina,Gulf,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf,3,On-Time,Medium,6.5,2,2.28,4.22,On-Time,2025-10,2025,Oct 2025
US-2023-140641-CHO-MIL-31000,2025-10-28,2025-11-03,Standard Class,Wicked Choccy's,Florida,Gulf,Wicked Choccy's → Florida,Wicked Choccy's → Gulf,6,Delayed,Slow,16.25,5,5.7,10.55,Delayed,2025-10,2025,Oct 2025
US-2023-130162-CHO-TRI-54000,2025-10-28,2025-11-02,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,5,On-Time,Slow,11.25,3,3.9,7.35,On-Time,2025-10,2025,Oct 2025
US-2023-125815-CHO-NUT-13000,2025-10-28,2025-10-30,Second Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,2,On-Time,Medium,10.47,3,3.0,7.47,On-Time,2025-10,2025,Oct 2025
US-2023-120369-CHO-FUD-51000,2025-10-28,2025-10-29,Same Day,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,1,On-Time,Fastest,18.0,5,6.0,12.0,On-Time,2025-10,2025,Oct 2025
US-2023-144344-CHO-FUD-51000,2025-10-28,2025-10-28,Same Day,Lot's O' Nuts,Florida,Gulf,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf,0,On-Time,Fastest,10.8,3,3.6,7.2,On-Time,2025-10,2025,Oct 2025
US-2023-144344-CHO-SCR-58000,2025-10-28,2025-10-29,Same Day,Lot's O' Nuts,Florida,Gulf,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf,1,On-Time,Fastest,7.2,2,2.2,5.0,On-Time,2025-10,2025,Oct 2025
US-2023-142545-CHO-MIL-31000,2025-10-28,2025-10-31,Standard Class,Wicked Choccy's,New Jersey,Atlantic,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic,3,On-Time,Slow,13.0,4,4.56,8.44,On-Time,2025-10,2025,Oct 2025
US-2023-144344-CHO-SCR-58000,2025-10-28,2025-10-29,Same Day,Lot's O' Nuts,Florida,Gulf,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf,1,On-Time,Fastest,10.8,3,3.3,7.5,On-Time,2025-10,2025,Oct 2025
US-2023-142545-CHO-MIL-31000,2025-10-28,2025-11-02,Standard Class,Wicked Choccy's,New Jersey,Atlantic,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic,5,On-Time,Slow,3.25,1,1.14,2.11,On-Time,2025-10,2025,Oct 2025
US-2023-144344-CHO-FUD-51000,2025-10-28,2025-10-28,Same Day,Lot's O' Nuts,Florida,Gulf,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf,0,On-Time,Fastest,18.0,5,6.0,12.0,On-Time,2025-10,2025,Oct 2025
US-2023-144393-CHO-NUT-13000,2025-10-28,2025-10-31,Standard Class,Lot's O' Nuts,North Carolina,Gulf,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf,3,On-Time,Slow,13.96,4,4.0,9.96,On-Time,2025-10,2025,Oct 2025
US-2023-142545-CHO-FUD-51000,2025-10-28,2025-11-04,Standard Class,Lot's O' Nuts,New Jersey,Atlantic,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic,7,Delayed,Slow,18.0,5,6.0,12.0,Delayed,2025-10,2025,Oct 2025
US-2023-142545-CHO-TRI-54000,2025-10-28,2025-11-03,Standard Class,Wicked Choccy's,New Jersey,Atlantic,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic,6,Delayed,Slow,11.25,3,3.9,7.35,Delayed,2025-10,2025,Oct 2025
US-2023-134775-CHO-MIL-31000,2025-10-28,2025-10-31,First Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,3,On-Time,Fast,22.75,7,7.98,14.77,On-Time,2025-10,2025,Oct 2025
US-2023-130162-CHO-MIL-31000,2025-10-28,2025-11-04,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,7,Delayed,Slow,19.5,6,6.84,12.66,Delayed,2025-10,2025,Oct 2025
US-2023-142545-CHO-FUD-51000,2025-10-28,2025-10-31,Standard Class,Lot's O' Nuts,New Jersey,Atlantic,Lot's O' Nuts → New Jersey,Lot's O' Nuts → Atlantic,3,On-Time,Slow,28.8,8,9.6,19.2,On-Time,2025-10,2025,Oct 2025
US-2024-111262-CHO-NUT-13000,2025-10-28,2025-10-30,Second Class,Lot's O' Nuts,Texas,Interior,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior,2,On-Time,Medium,6.98,2,2.0,4.98,On-Time,2025-10,2025,Oct 2025
US-2024-111262-CHO-MIL-31000,2025-10-28,2025-10-31,Second Class,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,3,On-Time,Medium,6.5,2,2.28,4.22,On-Time,2025-10,2025,Oct 2025
US-2024-160983-CHO-SCR-58000,2025-10-29,2025-10-31,Second Class,Lot's O' Nuts,New York,Atlantic,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic,2,On-Time,Medium,28.8,8,8.8,20.0,On-Time,2025-10,2025,Oct 2025
US-2023-131912-CHO-NUT-13000,2025-10-29,2025-11-02,Second Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,4,On-Time,Medium,3.49,1,1.0,2.49,On-Time,2025-10,2025,Oct 2025
US-2023-112389-CHO-MIL-31000,2025-10-29,2025-11-02,Standard Class,Wicked Choccy's,New Jersey,Atlantic,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic,4,On-Time,Slow,9.75,3,3.42,6.33,On-Time,2025-10,2025,Oct 2025
US-2023-112389-CHO-TRI-54000,2025-10-29,2025-11-05,Standard Class,Wicked Choccy's,New Jersey,Atlantic,Wicked Choccy's → New Jersey,Wicked Choccy's → Atlantic,7,Delayed,Slow,11.25,3,3.9,7.35,Delayed,2025-10,2025,Oct 2025
US-2023-146682-CHO-NUT-13000,2025-10-29,2025-10-31,First Class,Lot's O' Nuts,Michigan,Interior,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior,2,On-Time,Fast,17.45,5,5.0,12.45,On-Time,2025-10,2025,Oct 2025
US-2024-152583-CHO-TRI-54000,2025-10-30,2025-10-30,Same Day,Wicked Choccy's,Texas,Interior,Wicked Choccy's → Texas,Wicked Choccy's → Interior,0,On-Time,Fastest,7.5,2,2.6,4.9,On-Time,2025-10,2025,Oct 2025
US-2024-123491-CHO-FUD-51000,2025-10-30,2025-11-02,Standard Class,Lot's O' Nuts,California,Pacific,Lot's O' Nuts → California,Lot's O' Nuts → Pacific,3,On-Time,Slow,50.4,14,16.8,33.6,On-Time,2025-10,2025,Oct 2025
US-2024-139661-CHO-MIL-31000,2025-10-30,2025-11-02,Standard Class,Wicked Choccy's,Washington,Pacific,Wicked Choccy's → Washington,Wicked Choccy's → Pacific,3,On-Time,Slow,6.5,2,2.28,4.22,On-Time,2025-10,2025,Oct 2025
US-2024-123491-CHO-MIL-31000,2025-10-30,2025-11-04,Standard Class,Wicked Choccy's,California,Pacific,Wicked Choccy's → California,Wicked Choccy's → Pacific,5,On-Time,Slow,16.25,5,5.7,10.55,On-Time,2025-10,2025,Oct 2025
US-2024-127285-CHO-SCR-58000,2025-10-30,2025-11-03,Standard Class,Lot's O' Nuts,Washington,Pacific,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific,4,On-Time,Slow,7.2,2,2.2,5.0,On-Time,2025-10,2025,Oct 2025
